bioguide_id,first_name,last_name,birth_date
T000048,Randy,Tate,1965-11-23
T000053,Thomas,Tauke,1950-10-11
T000057,Ellen,Tauscher,1951-11-15
T000058,Wilbert,Tauzin,1943-06-14
T000067,Charles,Taylor,1941-01-23
T000070,Dean,Taylor,1902-01-01
T000074,Gary,Taylor,1953-09-17
T000075,Gene,Taylor,1928-02-10
T000099,Roy,Taylor,1910-01-31
T000109,Charles,Teague,1909-09-18
T000110,Olin,Teague,1910-04-06
T000113,Frank,Tejeda,1945-10-02
T000118,Ludwig,Teller,1911-06-22
T000128,Herbert,Tenzer,1905-11-01
T000134,John,Terry,1924-11-14
T000156,Albert,Thomas,1898-04-12
T000162,Craig,Thomas,1933-02-17
T000165,Thomas,TIFFANY,1957-12-30
T000178,Lera,Thomas,1900-08-03
T000184,Robert,Thomas,1943-11-20
T000188,William,Thomas,1941-12-06
T000193,Bennie,Thompson,1948-01-28
T000198,Clark,Thompson,1896-08-06
T000200,Frank,Thompson,1918-07-26
T000217,Standish,Thompson,1925-02-05
T000218,Theo,Thompson,1916-03-31
T000229,Edwin,Thomson,1919-02-08
T000233,Vernon,Thomson,1905-11-05
T000234,Charles,Thone,1924-01-04
T000237,William,Thornberry,1909-01-09
T000238,William,Thornberry,1958-07-15
T000243,Raymond,Thornton,1928-07-16
T000250,John,Thune,1961-01-07
T000253,Karen,Thurman,1951-01-12
T000254,James,Thurmond,1902-12-05
T000260,Todd,Tiahrt,1951-06-15
T000265,Robert,Tiernan,1929-02-24
T000266,John,Tierney,1951-09-18
T000278,Thomas,Tuberville,1954-09-18
T000294,Paul,Todd,1921-09-22
T000297,Herman,Toll,1907-03-15
T000298,Thor,Tollefson,1901-05-02
T000310,Richard,Tonry,1935-06-25
T000314,Peter,Torkildsen,1958-01-28
T000316,Esteban,Torres,1930-01-27
T000317,Robert,Torricelli,1951-08-27
T000321,David,Towell,1937-06-09
T000322,John,Tower,1925-09-29
T000326,Edolphus,Towns,1934-07-21
T000350,James,Traficant,1941-05-08
T000356,Jerome,Traxler,1931-07-21
T000362,David,Treen,1928-07-16
T000367,Paul,Trible,1946-12-29
T000373,James,Trimble,1894-02-03
T000393,Paul,Tsongas,1941-02-14
T000395,William,Tuck,1896-09-28
T000400,James,Tucker,1943-06-13
T000405,Walter,Tucker,1957-05-28
T000410,John,Tunney,1934-06-26
T000411,Stanley,Tupper,1921-01-25
T000424,Jim,Turner,1946-02-06
T000436,James,Tuten,1911-07-23
T000445,Joseph,Tydings,1928-05-04
T000457,Fred,Thompson,1942-08-19
T000458,Thomas,Tancredo,1945-12-20
T000459,Lee,Terry,1962-01-29
T000460,Michael,Thompson,1951-01-24
T000461,Patrick,Toomey,1961-11-17
T000462,Patrick,Tiberi,1962-10-21
T000463,Michael,Turner,1960-01-11
T000464,Jon,Tester,1956-08-21
T000465,Nicola,Tsongas,1946-04-26
T000466,Harry,Teague,1949-06-29
T000467,Glenn,Thompson,1959-07-27
T000468,Alice,Titus,1950-05-23
T000469,Paul,Tonko,1949-06-18
T000470,Scott,Tipton,1956-11-09
T000471,Robert,Turner,1941-05-02
T000472,Mark,Takano,1960-12-10
T000473,Mark,Takai,1967-07-01
T000474,Norma,Torres,1965-04-04
T000475,David,Trott,1960-10-16
T000476,Thomas,Tillis,1960-08-30
T000477,Scott,Taylor,1979-06-27
T000478,Claudia,Tenney,1961-02-04
T000479,Van,Taylor,1972-08-01
T000480,William,Timmons,1984-04-30
T000481,Rashida,Tlaib,1976-07-24
T000482,Lori,Trahan,1973-10-27
T000483,David,Trone,1955-09-21
T000484,Xochitl,Torres Small,1984-11-15
T000486,Ritchie,Torres,1988-03-12
T000487,Jill,Tokuda,1976-03-03
T000488,Shri,Thanedar,1955-02-22
U000001,Morris,Udall,1922-06-15
U000002,Stewart,Udall,1920-01-31
U000004,Albert,Ullman,1914-03-09
U000014,Robert,Underwood,1948-07-13
U000017,Jolene,Unsoeld,1931-12-03
U000031,Frederick,Upton,1953-04-23
U000034,James,Utt,1899-03-11
U000038,Mark,Udall,1950-07-18
U000039,Thomas,Udall,1948-05-18
U000040,Lauren,Underwood,1986-10-04
V000006,Itimous,Valentine,1926-05-15
V000024,Lionel,Van Deerlin,1914-07-25
V000026,Tommy,Vandergriff,1926-01-29
V000027,Guy,Vander Jagt,1931-08-26
V000029,Richard,Vander Veen,1922-11-26
V000047,Charles,Vanik,1913-04-07
V000051,William,Van Pelt,1905-03-10
V000069,James,Van Zandt,1898-12-18
V000081,Nydia,Velázquez,1953-03-28
V000087,Bruce,Vento,1940-10-07
V000093,Victor,Veysey,1915-04-14
V000098,Joseph,Vigorito,1918-11-10
V000105,Carl,Vinson,1883-11-18
V000108,Peter,Visclosky,1949-08-13
V000109,Weston,Vivian,1924-10-25
V000112,Harold,Volkmer,1931-04-04
V000124,Barbara,Vucanovich,1921-06-22
V000126,George,Voinovich,1936-07-15
V000127,David,Vitter,1961-05-03
V000128,Christopher,Van Hollen,1959-01-10
V000129,David,Valadao,1977-04-14
V000130,Juan,Vargas,1961-03-07
V000131,Marc,Veasey,1971-01-03
V000132,Filemon,Vela,1963-02-13
V000133,Jefferson,Van Drew,1953-02-23
V000134,Beth,Van Duyne,1970-11-16
V000135,Derrick,Van Orden,1969-09-15
V000136,Gabriel,Vasquez,1984-08-03
V000137,James,Vance,1984-08-02
W000018,Joseph,Waggonner,1918-09-07
W000024,Stuyvesant,Wainwright,1921-03-16
W000035,Jerome,Waldie,1925-02-15
W000038,Alton,Waldon,1936-12-21
W000044,Douglas,Walgren,1940-12-28
W000049,E. S.,Walker,1911-06-18
W000065,Prentiss,Walker,1917-08-23
W000068,Robert,Walker,1942-12-23
W000089,George,Wallhauser,1900-02-10
W000092,Malcolm,Wallop,1933-02-27
W000099,James,Walsh,1947-06-19
W000107,William,Walsh,1912-07-11
W000108,Francis,Walter,1894-05-26
W000110,Herbert,Walters,1891-11-17
W000119,Zachary,Wamp,1957-10-28
W000120,Fred,Wampler,1909-10-15
W000121,William,Wampler,1926-04-21
W000139,Michael,Ward,1951-01-07
W000147,John,Ware,1908-08-29
W000154,John,Warner,1927-02-18
W000177,Craig,Washington,1941-10-12
W000180,Harold,Washington,1922-04-15
W000187,Maxine,Waters,1938-08-15
W000192,George,Watkins,1902-05-21
W000194,Wesley,Watkins,1938-12-15
W000197,Albert,Watson,1922-08-30
W000207,Melvin,Watt,1945-08-26
W000210,Julius,Watts,1957-11-18
W000212,John,Watts,1902-07-09
W000215,Henry,Waxman,1939-09-12
W000226,James,Weaver,1920-09-27
W000227,James,Weaver,1927-08-08
W000228,Phillip,Weaver,1919-04-09
W000235,Edward,Weber,1931-07-26
W000237,John,Weber,1952-07-24
W000253,Lowell,Weicker,1931-05-16
W000256,Jessica,Weis,1901-07-08
W000258,Theodore,Weiss,1927-09-17
W000267,David,Weldon,1953-08-31
W000268,Wayne,Weldon,1947-07-22
W000273,Gerald,Weller,1957-07-07
W000288,Paul,Wellstone,1944-07-21
W000290,Charles,Weltner,1927-12-17
W000310,Alfred,Westland,1904-12-14
W000314,Robert,Wexler,1961-01-02
W000315,Robert,Weygand,1948-05-10
W000317,Charles,Whalen,1920-07-31
W000320,John,Whalley,1902-09-14
W000323,James,Wharton,1899-10-04
W000326,Alan,Wheat,1951-10-16
W000362,Compton,White,1920-12-19
W000390,Richard,White,1923-04-29
W000391,Richard,White,1953-11-06
W000406,George,Whitehurst,1925-03-12
W000410,Basil,Whitener,1915-05-14
W000413,Wayne,Whitfield,1943-05-25
W000419,Charles,Whitley,1927-01-03
W000426,Robert,Whittaker,1939-09-18
W000428,Jamie,Whitten,1910-04-18
W000437,Roger,Wicker,1951-07-05
W000439,Victor,Wickersham,1906-02-09
W000445,William,Widnall,1906-03-17
W000446,Roy,Wier,1888-02-25
W000448,Charles,Wiggins,1927-12-03
W000465,Alexander,Wiley,1884-05-26
W000502,Harrison,Williams,1919-12-10
W000517,John,Williams,1918-12-04
W000518,John,Williams,1904-05-17
W000520,John,Williams,1937-10-30
W000525,Lawrence,Williams,1913-09-15
W000528,Lyle,Williams,1942-08-23
W000559,Edwin,Willis,1904-10-02
W000570,Charles,Wilson,1933-06-01
W000571,Charles,Wilson,1917-02-15
W000572,Earl,Wilson,1906-04-18
W000607,Pete,Wilson,1933-08-23
W000610,Robert,Wilson,1916-04-05
W000636,Edward,Winn,1919-08-22
W000641,William,Winstead,1904-01-06
W000647,Timothy,Wirth,1939-09-22
W000654,Robert,Wise,1948-01-06
W000663,Gardner,Withrow,1892-10-05
W000665,Harris,Wofford,1926-04-09
W000671,John,Wold,1916-08-31
W000672,Frank,Wolf,1939-01-30
W000675,Leonard,Wolf,1925-10-29
W000680,Lester,Wolff,1919-01-04
W000682,Howard,Wolpe,1939-11-03
W000686,Antonio,Won Pat,1908-12-10
W000738,Lynn,Woolsey,1937-11-03
W000752,George,Wortley,1926-12-08
W000763,James,Wright,1922-12-22
W000777,Joseph,Wyatt,1941-10-12
W000778,Wendell,Wyatt,1917-06-15
W000779,Ronald,Wyden,1949-05-03
W000780,John,Wydler,1924-06-09
W000781,Chalmers,Wylie,1920-11-23
W000782,Louis,Wyman,1917-03-16
W000784,Albert,Wynn,1951-09-10
W000788,Nikema,Williams,1978-07-30
W000789,Heather,Wilson,1960-12-30
W000790,Raphael,Warnock,1969-07-23
W000791,Greg,Walden,1957-01-10
W000792,Anthony,Weiner,1964-09-04
W000793,David,Wu,1955-04-08
W000794,Diane,Watson,1933-11-12
W000795,Joe,Wilson,1947-07-31
W000796,Lynn,Westmoreland,1950-04-02
W000797,Debbie,Wasserman Schultz,1966-09-27
W000798,Tim,Walberg,1951-04-12
W000799,Tim,Walz,1964-04-06
W000800,Peter,Welch,1947-05-02
W000801,Charlie,Wilson,1943-01-18
W000802,Sheldon,Whitehouse,1955-10-20
W000803,James,Webb,1946-02-09
W000804,Robert,Wittman,1959-02-03
W000805,Mark,Warner,1954-12-15
W000806,Daniel,Webster,1949-04-27
W000807,Allen,West,1961-02-07
W000808,Frederica,Wilson,1942-11-05
W000809,Steve,Womack,1957-02-18
W000810,Rob,Woodall,1970-02-11
W000811,Joe,Walsh,1961-12-27
W000812,Ann,Wagner,1962-09-13
W000813,Jackie,Walorski,1963-08-17
W000814,Randy,Weber,1953-07-02
W000815,Brad,Wenstrup,1958-06-17
W000816,Roger,Williams,1949-09-13
W000817,Elizabeth,Warren,1949-06-22
W000818,John,Walsh,1960-11-03
W000819,Bradley,Walker,1969-05-20
W000820,Mimi,Walters,1962-05-14
W000821,Bruce,Westerman,1967-11-18
W000822,Bonnie,Watson Coleman,1945-02-06
W000823,Michael,Waltz,1974-01-31
W000824,Steve,Watkins,1976-09-18
W000825,Jennifer,Wexton,1968-05-27
W000826,Susan,Wild,1957-06-07
W000827,Ron,Wright,1953-04-08
W000828,Brandon,Williams,1967-05-22
W000829,Tony,Wied,1976-05-03
Y000006,Ralph,Yarborough,1903-06-08
Y000013,Sidney,Yates,1909-08-27
Y000014,Gus,Yatron,1927-10-16
Y000028,Andrew,Young,1932-03-12
Y000031,Charles,Young,1930-12-16
Y000033,Donald,Young,1933-06-09
Y000035,Edward,Young,1920-09-07
Y000043,John,Young,1916-11-10
Y000047,Milton,Young,1897-12-06
Y000051,Robert,Young,1923-11-27
Y000052,Samuel,Young,1922-12-26
Y000053,Stephen,Young,1889-05-04
Y000060,Jesse,Younger,1893-04-11
Y000062,John,Yarmuth,1947-11-04
Y000063,Kevin,Yoder,1976-01-08
Y000064,Todd,Young,1972-08-24
Y000065,Ted,Yoho,1955-04-13
Y000066,David,Young,1968-05-11
Y000067,Rudy,Yakym,1984-02-24
Z000001,Clement,Zablocki,1912-11-18
Z000002,Leo,Zeferetti,1927-07-15
Z000003,Herbert,Zelenko,1906-03-16
Z000004,William,Zeliff,1936-06-12
Z000008,Richard,Zimmer,1944-08-16
Z000010,Roger,Zion,1921-09-17
Z000013,Edward,Zorinsky,1928-11-11
Z000014,Edwin,Zschau,1940-01-06
Z000016,John,Zwach,1907-02-08
Z000017,Lee,Zeldin,1980-01-30
Z000018,Ryan,Zinke,1961-11-01
